Training Example ID,Real/Sim Data,SceneID,Object Config,Locative Preposition,Response Score
45743,sim,43,right-down,left,1
45744,sim,43,right-down,right,6
45745,sim,43,left-down,left,6
45746,sim,43,left-down,right,1
45747,sim,43,right-up,left,1
45748,sim,43,right-up,right,6
45749,real,43,left-up,left,7
45750,sim,43,left-up,right,1
45751,sim,43,right-down,left,1
45752,sim,43,right-down,right,7
45753,sim,43,left-down,left,7
45754,sim,43,left-down,right,1
45755,sim,43,right-up,left,1
45756,sim,43,right-up,right,7
45757,real,43,left-up,left,6
45758,sim,43,left-up,right,1
45759,sim,43,right-down,left,1
45760,sim,43,right-down,right,6
45761,sim,43,left-down,left,6
45762,sim,43,left-down,right,1
45763,sim,43,right-up,left,1
45764,sim,43,right-up,right,6
45765,real,43,left-up,left,5
45766,sim,43,left-up,right,1
45767,sim,43,right-down,left,1
45768,sim,43,right-down,right,5
45769,sim,43,left-down,left,5
45770,sim,43,left-down,right,1
45771,sim,43,right-up,left,1
45772,sim,43,right-up,right,5
45773,real,43,left-up,left,5
45774,sim,43,left-up,right,1
45775,sim,43,right-down,left,1
45776,sim,43,right-down,right,5
45777,sim,43,left-down,left,5
45778,sim,43,left-down,right,1
45779,sim,43,right-up,left,1
45780,sim,43,right-up,right,5
45781,real,43,left-up,left,2
45782,sim,43,left-up,right,1
45783,sim,43,right-down,left,1
45784,sim,43,right-down,right,2
45785,sim,43,left-down,left,2
45786,sim,43,left-down,right,1
45787,sim,43,right-up,left,1
45788,sim,43,right-up,right,2
45789,real,43,left-up,left,3
45790,sim,43,left-up,right,1
45791,sim,43,right-down,left,1
45792,sim,43,right-down,right,3
45793,sim,43,left-down,left,3
45794,sim,43,left-down,right,1
45795,sim,43,right-up,left,1
45796,sim,43,right-up,right,3
45797,real,43,left-up,left,5
45798,sim,43,left-up,right,1
45799,sim,43,right-down,left,1
45800,sim,43,right-down,right,5
45801,sim,43,left-down,left,5
45802,sim,43,left-down,right,1
45803,sim,43,right-up,left,1
45804,sim,43,right-up,right,5
45805,real,43,left-up,left,6
45806,sim,43,left-up,right,1
45807,sim,43,right-down,left,1
45808,sim,43,right-down,right,6
45809,sim,43,left-down,left,6
45810,sim,43,left-down,right,1
45811,sim,43,right-up,left,1
45812,sim,43,right-up,right,6
45813,real,43,left-up,left,7
45814,sim,43,left-up,right,1
45815,sim,43,right-down,left,1
45816,sim,43,right-down,right,7
45817,sim,43,left-down,left,7
45818,sim,43,left-down,right,1
45819,sim,43,right-up,left,1
45820,sim,43,right-up,right,7
45821,real,43,left-up,left,7
45822,sim,43,left-up,right,1
45823,sim,43,right-down,left,1
45824,sim,43,right-down,right,7
45825,sim,43,left-down,left,7
45826,sim,43,left-down,right,1
45827,sim,43,right-up,left,1
45828,sim,43,right-up,right,7
45829,real,43,left-up,left,6
45830,sim,43,left-up,right,1
45831,sim,43,right-down,left,1
45832,sim,43,right-down,right,6
45833,sim,43,left-down,left,6
45834,sim,43,left-down,right,1
45835,sim,43,right-up,left,1
45836,sim,43,right-up,right,6
45837,real,43,left-up,left,7
45838,sim,43,left-up,right,1
45839,sim,43,right-down,left,1
45840,sim,43,right-down,right,7
45841,sim,43,left-down,left,7
45842,sim,43,left-down,right,1
45843,sim,43,right-up,left,1
45844,sim,43,right-up,right,7
45845,real,43,left-up,left,3
45846,sim,43,left-up,right,1
45847,sim,43,right-down,left,1
45848,sim,43,right-down,right,3
45849,sim,43,left-down,left,3
45850,sim,43,left-down,right,1
45851,sim,43,right-up,left,1
45852,sim,43,right-up,right,3
45853,real,43,left-up,left,7
45854,sim,43,left-up,right,1
45855,sim,43,right-down,left,1
45856,sim,43,right-down,right,7
45857,sim,43,left-down,left,7
45858,sim,43,left-down,right,1
45859,sim,43,right-up,left,1
45860,sim,43,right-up,right,7
45861,real,43,left-up,left,1
45862,sim,43,left-up,right,1
45863,sim,43,right-down,left,1
45864,sim,43,right-down,right,1
45865,sim,43,left-down,left,1
45866,sim,43,left-down,right,1
45867,sim,43,right-up,left,1
45868,sim,43,right-up,right,1
45869,real,43,left-up,left,7
45870,sim,43,left-up,right,1
45871,sim,43,right-down,left,1
45872,sim,43,right-down,right,7
45873,sim,43,left-down,left,7
45874,sim,43,left-down,right,1
45875,sim,43,right-up,left,1
45876,sim,43,right-up,right,7
45877,real,43,left-up,left,1
45878,sim,43,left-up,right,1
45879,sim,43,right-down,left,1
45880,sim,43,right-down,right,1
45881,sim,43,left-down,left,1
45882,sim,43,left-down,right,1
45883,sim,43,right-up,left,1
45884,sim,43,right-up,right,1
45885,real,43,left-up,left,5
45886,sim,43,left-up,right,1
45887,sim,43,right-down,left,1
45888,sim,43,right-down,right,5
45889,sim,43,left-down,left,5
45890,sim,43,left-down,right,1
45891,sim,43,right-up,left,1
45892,sim,43,right-up,right,5
45893,real,43,left-up,left,2
45894,sim,43,left-up,right,1
45895,sim,43,right-down,left,1
45896,sim,43,right-down,right,2
45897,sim,43,left-down,left,2
45898,sim,43,left-down,right,1
45899,sim,43,right-up,left,1
45900,sim,43,right-up,right,2
45901,real,43,left-up,on,6
45902,sim,43,right-down,on,1
45903,sim,43,left-down,on,1
45904,sim,43,right-up,on,6
45905,real,43,left-up,on,4
45906,sim,43,right-down,on,1
45907,sim,43,left-down,on,1
45908,sim,43,right-up,on,4
45909,real,43,left-up,on,6
45910,sim,43,right-down,on,1
45911,sim,43,left-down,on,1
45912,sim,43,right-up,on,6
45913,real,43,left-up,on,5
45914,sim,43,right-down,on,1
45915,sim,43,left-down,on,1
45916,sim,43,right-up,on,5
45917,real,43,left-up,on,5
45918,sim,43,right-down,on,1
45919,sim,43,left-down,on,1
45920,sim,43,right-up,on,5
45921,real,43,left-up,on,6
45922,sim,43,right-down,on,1
45923,sim,43,left-down,on,1
45924,sim,43,right-up,on,6
45925,real,43,left-up,on,7
45926,sim,43,right-down,on,1
45927,sim,43,left-down,on,1
45928,sim,43,right-up,on,7
45929,real,43,left-up,on,6
45930,sim,43,right-down,on,1
45931,sim,43,left-down,on,1
45932,sim,43,right-up,on,6
45933,real,43,left-up,on,2
45934,sim,43,right-down,on,1
45935,sim,43,left-down,on,1
45936,sim,43,right-up,on,2
45937,real,43,left-up,on,7
45938,sim,43,right-down,on,1
45939,sim,43,left-down,on,1
45940,sim,43,right-up,on,7
45941,real,43,left-up,on,2
45942,sim,43,right-down,on,1
45943,sim,43,left-down,on,1
45944,sim,43,right-up,on,2
45945,real,43,left-up,on,1
45946,sim,43,right-down,on,1
45947,sim,43,left-down,on,1
45948,sim,43,right-up,on,1
45949,real,43,left-up,on,5
45950,sim,43,right-down,on,1
45951,sim,43,left-down,on,1
45952,sim,43,right-up,on,5
45953,real,43,left-up,on,4
45954,sim,43,right-down,on,1
45955,sim,43,left-down,on,1
45956,sim,43,right-up,on,4
45957,real,43,left-up,on,1
45958,sim,43,right-down,on,1
45959,sim,43,left-down,on,1
45960,sim,43,right-up,on,1
45961,real,43,left-up,on,3
45962,sim,43,right-down,on,1
45963,sim,43,left-down,on,1
45964,sim,43,right-up,on,3
45965,real,43,left-up,on,1
45966,sim,43,right-down,on,1
45967,sim,43,left-down,on,1
45968,sim,43,right-up,on,1
45969,real,43,left-up,on,1
45970,sim,43,right-down,on,1
45971,sim,43,left-down,on,1
45972,sim,43,right-up,on,1
45973,real,43,left-up,on,1
45974,sim,43,right-down,on,1
45975,sim,43,left-down,on,1
45976,sim,43,right-up,on,1
45977,real,43,left-up,on,7
45978,sim,43,right-down,on,1
45979,sim,43,left-down,on,1
45980,sim,43,right-up,on,7
45981,real,43,left-up,on,1
45982,sim,43,right-down,on,1
45983,sim,43,left-down,on,1
45984,sim,43,right-up,on,1
45985,real,43,left-up,on,1
45986,sim,43,right-down,on,1
45987,sim,43,left-down,on,1
45988,sim,43,right-up,on,1
45989,real,43,left-up,on,5
45990,sim,43,right-down,on,1
45991,sim,43,left-down,on,1
45992,sim,43,right-up,on,5
45993,real,43,left-up,on,1
45994,sim,43,right-down,on,1
45995,sim,43,left-down,on,1
45996,sim,43,right-up,on,1
45997,real,43,left-up,on,4
45998,sim,43,right-down,on,1
45999,sim,43,left-down,on,1
46000,sim,43,right-up,on,4
46001,real,43,left-up,on top,3
46002,sim,43,right-down,on top,1
46003,sim,43,left-down,on top,1
46004,sim,43,right-up,on top,3
46005,real,43,left-up,on top,6
46006,sim,43,right-down,on top,1
46007,sim,43,left-down,on top,1
46008,sim,43,right-up,on top,6
46009,real,43,left-up,on top,4
46010,sim,43,right-down,on top,1
46011,sim,43,left-down,on top,1
46012,sim,43,right-up,on top,4
46013,real,43,left-up,on top,6
46014,sim,43,right-down,on top,1
46015,sim,43,left-down,on top,1
46016,sim,43,right-up,on top,6
46017,real,43,left-up,on top,7
46018,sim,43,right-down,on top,1
46019,sim,43,left-down,on top,1
46020,sim,43,right-up,on top,7
46021,real,43,left-up,on top,1
46022,sim,43,right-down,on top,1
46023,sim,43,left-down,on top,1
46024,sim,43,right-up,on top,1
46025,real,43,left-up,on top,6
46026,sim,43,right-down,on top,1
46027,sim,43,left-down,on top,1
46028,sim,43,right-up,on top,6
46029,real,43,left-up,on top,6
46030,sim,43,right-down,on top,1
46031,sim,43,left-down,on top,1
46032,sim,43,right-up,on top,6
46033,real,43,left-up,on top,2
46034,sim,43,right-down,on top,1
46035,sim,43,left-down,on top,1
46036,sim,43,right-up,on top,2
46037,real,43,left-up,on top,7
46038,sim,43,right-down,on top,1
46039,sim,43,left-down,on top,1
46040,sim,43,right-up,on top,7
46041,real,43,left-up,on top,2
46042,sim,43,right-down,on top,1
46043,sim,43,left-down,on top,1
46044,sim,43,right-up,on top,2
46045,real,43,left-up,on top,1
46046,sim,43,right-down,on top,1
46047,sim,43,left-down,on top,1
46048,sim,43,right-up,on top,1
46049,real,43,left-up,on top,5
46050,sim,43,right-down,on top,1
46051,sim,43,left-down,on top,1
46052,sim,43,right-up,on top,5
46053,real,43,left-up,on top,4
46054,sim,43,right-down,on top,1
46055,sim,43,left-down,on top,1
46056,sim,43,right-up,on top,4
46057,real,43,left-up,on top,1
46058,sim,43,right-down,on top,1
46059,sim,43,left-down,on top,1
46060,sim,43,right-up,on top,1
46061,real,43,left-up,on top,1
46062,sim,43,right-down,on top,1
46063,sim,43,left-down,on top,1
46064,sim,43,right-up,on top,1
46065,real,43,left-up,on top,6
46066,sim,43,right-down,on top,1
46067,sim,43,left-down,on top,1
46068,sim,43,right-up,on top,6
46069,real,43,left-up,on top,1
46070,sim,43,right-down,on top,1
46071,sim,43,left-down,on top,1
46072,sim,43,right-up,on top,1
46073,real,43,left-up,on top,1
46074,sim,43,right-down,on top,1
46075,sim,43,left-down,on top,1
46076,sim,43,right-up,on top,1
46077,real,43,left-up,on top,7
46078,sim,43,right-down,on top,1
46079,sim,43,left-down,on top,1
46080,sim,43,right-up,on top,7
46081,real,43,left-up,on top,4
46082,sim,43,right-down,on top,1
46083,sim,43,left-down,on top,1
46084,sim,43,right-up,on top,4
46085,real,43,left-up,on top,1
46086,sim,43,right-down,on top,1
46087,sim,43,left-down,on top,1
46088,sim,43,right-up,on top,1
46089,real,43,left-up,on top,6
46090,sim,43,right-down,on top,1
46091,sim,43,left-down,on top,1
46092,sim,43,right-up,on top,6
46093,real,43,left-up,on top,1
46094,sim,43,right-down,on top,1
46095,sim,43,left-down,on top,1
46096,sim,43,right-up,on top,1
46097,real,43,left-up,on top,3
46098,sim,43,right-down,on top,1
46099,sim,43,left-down,on top,1
46100,sim,43,right-up,on top,3
46101,real,43,left-up,over,4
46102,sim,43,right-down,over,1
46103,sim,43,left-down,over,1
46104,sim,43,right-up,over,4
46105,real,43,left-up,over,6
46106,sim,43,right-down,over,1
46107,sim,43,left-down,over,1
46108,sim,43,right-up,over,6
46109,real,43,left-up,over,5
46110,sim,43,right-down,over,1
46111,sim,43,left-down,over,1
46112,sim,43,right-up,over,5
46113,real,43,left-up,over,7
46114,sim,43,right-down,over,1
46115,sim,43,left-down,over,1
46116,sim,43,right-up,over,7
46117,real,43,left-up,over,7
46118,sim,43,right-down,over,1
46119,sim,43,left-down,over,1
46120,sim,43,right-up,over,7
46121,real,43,left-up,over,5
46122,sim,43,right-down,over,1
46123,sim,43,left-down,over,1
46124,sim,43,right-up,over,5
46125,real,43,left-up,over,4
46126,sim,43,right-down,over,1
46127,sim,43,left-down,over,1
46128,sim,43,right-up,over,4
46129,real,43,left-up,over,1
46130,sim,43,right-down,over,1
46131,sim,43,left-down,over,1
46132,sim,43,right-up,over,1
46133,real,43,left-up,over,3
46134,sim,43,right-down,over,1
46135,sim,43,left-down,over,1
46136,sim,43,right-up,over,3
46137,real,43,left-up,over,5
46138,sim,43,right-down,over,1
46139,sim,43,left-down,over,1
46140,sim,43,right-up,over,5
46141,real,43,left-up,over,2
46142,sim,43,right-down,over,1
46143,sim,43,left-down,over,1
46144,sim,43,right-up,over,2
46145,real,43,left-up,over,3
46146,sim,43,right-down,over,1
46147,sim,43,left-down,over,1
46148,sim,43,right-up,over,3
46149,real,43,left-up,over,5
46150,sim,43,right-down,over,1
46151,sim,43,left-down,over,1
46152,sim,43,right-up,over,5
46153,real,43,left-up,over,4
46154,sim,43,right-down,over,1
46155,sim,43,left-down,over,1
46156,sim,43,right-up,over,4
46157,real,43,left-up,over,1
46158,sim,43,right-down,over,1
46159,sim,43,left-down,over,1
46160,sim,43,right-up,over,1
46161,real,43,left-up,over,1
46162,sim,43,right-down,over,1
46163,sim,43,left-down,over,1
46164,sim,43,right-up,over,1
46165,real,43,left-up,over,6
46166,sim,43,right-down,over,1
46167,sim,43,left-down,over,1
46168,sim,43,right-up,over,6
46169,real,43,left-up,over,1
46170,sim,43,right-down,over,1
46171,sim,43,left-down,over,1
46172,sim,43,right-up,over,1
46173,real,43,left-up,over,6
46174,sim,43,right-down,over,1
46175,sim,43,left-down,over,1
46176,sim,43,right-up,over,6
46177,real,43,left-up,over,5
46178,sim,43,right-down,over,1
46179,sim,43,left-down,over,1
46180,sim,43,right-up,over,5
46181,real,43,left-up,over,6
46182,sim,43,right-down,over,1
46183,sim,43,left-down,over,1
46184,sim,43,right-up,over,6
46185,real,43,left-up,over,2
46186,sim,43,right-down,over,1
46187,sim,43,left-down,over,1
46188,sim,43,right-up,over,2
46189,real,43,left-up,over,6
46190,sim,43,right-down,over,1
46191,sim,43,left-down,over,1
46192,sim,43,right-up,over,6
46193,real,43,left-up,over,1
46194,sim,43,right-down,over,1
46195,sim,43,left-down,over,1
46196,sim,43,right-up,over,1
46197,real,43,left-up,over,3
46198,sim,43,right-down,over,1
46199,sim,43,left-down,over,1
46200,sim,43,right-up,over,3
46201,real,43,left-up,near,2
46202,sim,43,right-down,near,2
46203,sim,43,left-down,near,2
46204,sim,43,right-up,near,2
46205,real,43,left-up,near,6
46206,sim,43,right-down,near,6
46207,sim,43,left-down,near,6
46208,sim,43,right-up,near,6
46209,real,43,left-up,near,6
46210,sim,43,right-down,near,6
46211,sim,43,left-down,near,6
46212,sim,43,right-up,near,6
46213,real,43,left-up,near,6
46214,sim,43,right-down,near,6
46215,sim,43,left-down,near,6
46216,sim,43,right-up,near,6
46217,real,43,left-up,near,4
46218,sim,43,right-down,near,4
46219,sim,43,left-down,near,4
46220,sim,43,right-up,near,4
46221,real,43,left-up,near,6
46222,sim,43,right-down,near,6
46223,sim,43,left-down,near,6
46224,sim,43,right-up,near,6
46225,real,43,left-up,near,5
46226,sim,43,right-down,near,5
46227,sim,43,left-down,near,5
46228,sim,43,right-up,near,5
46229,real,43,left-up,near,1
46230,sim,43,right-down,near,1
46231,sim,43,left-down,near,1
46232,sim,43,right-up,near,1
46233,real,43,left-up,near,3
46234,sim,43,right-down,near,3
46235,sim,43,left-down,near,3
46236,sim,43,right-up,near,3
46237,real,43,left-up,near,4
46238,sim,43,right-down,near,4
46239,sim,43,left-down,near,4
46240,sim,43,right-up,near,4
46241,real,43,left-up,near,6
46242,sim,43,right-down,near,6
46243,sim,43,left-down,near,6
46244,sim,43,right-up,near,6
46245,real,43,left-up,near,7
46246,sim,43,right-down,near,7
46247,sim,43,left-down,near,7
46248,sim,43,right-up,near,7
46249,real,43,left-up,near,6
46250,sim,43,right-down,near,6
46251,sim,43,left-down,near,6
46252,sim,43,right-up,near,6
46253,real,43,left-up,near,6
46254,sim,43,right-down,near,6
46255,sim,43,left-down,near,6
46256,sim,43,right-up,near,6
46257,real,43,left-up,near,1
46258,sim,43,right-down,near,1
46259,sim,43,left-down,near,1
46260,sim,43,right-up,near,1
46261,real,43,left-up,near,2
46262,sim,43,right-down,near,2
46263,sim,43,left-down,near,2
46264,sim,43,right-up,near,2
46265,real,43,left-up,near,7
46266,sim,43,right-down,near,7
46267,sim,43,left-down,near,7
46268,sim,43,right-up,near,7
46269,real,43,left-up,near,1
46270,sim,43,right-down,near,1
46271,sim,43,left-down,near,1
46272,sim,43,right-up,near,1
46273,real,43,left-up,near,6
46274,sim,43,right-down,near,6
46275,sim,43,left-down,near,6
46276,sim,43,right-up,near,6
46277,real,43,left-up,near,7
46278,sim,43,right-down,near,7
46279,sim,43,left-down,near,7
46280,sim,43,right-up,near,7
46281,real,43,left-up,near,6
46282,sim,43,right-down,near,6
46283,sim,43,left-down,near,6
46284,sim,43,right-up,near,6
46285,real,43,left-up,near,6
46286,sim,43,right-down,near,6
46287,sim,43,left-down,near,6
46288,sim,43,right-up,near,6
46289,real,43,left-up,near,4
46290,sim,43,right-down,near,4
46291,sim,43,left-down,near,4
46292,sim,43,right-up,near,4
46293,real,43,left-up,near,4
46294,sim,43,right-down,near,4
46295,sim,43,left-down,near,4
46296,sim,43,right-up,near,4
46297,real,43,left-up,near,3
46298,sim,43,right-down,near,3
46299,sim,43,left-down,near,3
46300,sim,43,right-up,near,3
46301,real,43,left-up,next,4
46302,sim,43,right-down,next,4
46303,sim,43,left-down,next,4
46304,sim,43,right-up,next,4
46305,real,43,left-up,next,6
46306,sim,43,right-down,next,6
46307,sim,43,left-down,next,6
46308,sim,43,right-up,next,6
46309,real,43,left-up,next,4
46310,sim,43,right-down,next,4
46311,sim,43,left-down,next,4
46312,sim,43,right-up,next,4
46313,real,43,left-up,next,6
46314,sim,43,right-down,next,6
46315,sim,43,left-down,next,6
46316,sim,43,right-up,next,6
46317,real,43,left-up,next,4
46318,sim,43,right-down,next,4
46319,sim,43,left-down,next,4
46320,sim,43,right-up,next,4
46321,real,43,left-up,next,6
46322,sim,43,right-down,next,6
46323,sim,43,left-down,next,6
46324,sim,43,right-up,next,6
46325,real,43,left-up,next,6
46326,sim,43,right-down,next,6
46327,sim,43,left-down,next,6
46328,sim,43,right-up,next,6
46329,real,43,left-up,next,5
46330,sim,43,right-down,next,5
46331,sim,43,left-down,next,5
46332,sim,43,right-up,next,5
46333,real,43,left-up,next,3
46334,sim,43,right-down,next,3
46335,sim,43,left-down,next,3
46336,sim,43,right-up,next,3
46337,real,43,left-up,next,5
46338,sim,43,right-down,next,5
46339,sim,43,left-down,next,5
46340,sim,43,right-up,next,5
46341,real,43,left-up,next,6
46342,sim,43,right-down,next,6
46343,sim,43,left-down,next,6
46344,sim,43,right-up,next,6
46345,real,43,left-up,next,5
